id,food_id,ncbi_taxonomy_id,"classification_name",classification_order,"created_at","updated_at"
310,302,9749,"\"Laurasiatheria\"",9,"2017-03-29 18:35:58","2017-03-29 18:35:58"
311,302,9749,"\"Cetartiodactyla\"",10,"2017-03-29 18:35:58","2017-03-29 18:35:58"
312,302,9749,"\"Cetacea\"",11,"2017-03-29 18:35:58","2017-03-29 18:35:58"
313,302,9749,"\"Odontoceti\"",12,"2017-03-29 18:35:58","2017-03-29 18:35:58"
314,302,9749,"\"Monodontidae\"",13,"2017-03-29 18:35:58","2017-03-29 18:35:58"
315,302,9749,"\"Delphinapterus\"",14,"2017-03-29 18:35:58","2017-03-29 18:35:58"
316,316,89462,"\"Eukaryota\"",1,"2017-03-29 18:35:58","2017-03-29 18:35:58"
317,316,89462,"\"Metazoa\"",2,"2017-03-29 18:35:58","2017-03-29 18:35:58"
318,316,89462,"\"Chordata\"",3,"2017-03-29 18:35:58","2017-03-29 18:35:58"
319,316,89462,"\"Craniata\"",4,"2017-03-29 18:35:58","2017-03-29 18:35:58"
320,316,89462,"\"Vertebrata\"",5,"2017-03-29 18:35:58","2017-03-29 18:35:58"
321,316,89462,"\"Euteleostomi\"",6,"2017-03-29 18:35:58","2017-03-29 18:35:58"
322,316,89462,"\"Mammalia\"",7,"2017-03-29 18:35:58","2017-03-29 18:35:58"
323,316,89462,"\"Eutheria\"",8,"2017-03-29 18:35:58","2017-03-29 18:35:58"
324,316,89462,"\"Laurasiatheria\"",9,"2017-03-29 18:35:58","2017-03-29 18:35:58"
325,316,89462,"\"Cetartiodactyla\"",10,"2017-03-29 18:35:58","2017-03-29 18:35:58"
326,316,89462,"\"Ruminantia\"",11,"2017-03-29 18:35:58","2017-03-29 18:35:58"
327,316,89462,"\"Pecora\"",12,"2017-03-29 18:35:58","2017-03-29 18:35:58"
328,316,89462,"\"Bovidae\"",13,"2017-03-29 18:35:58","2017-03-29 18:35:58"
329,316,89462,"\"Bovinae\"",14,"2017-03-29 18:35:59","2017-03-29 18:35:59"
330,316,89462,"\"Bubalus\"",15,"2017-03-29 18:35:59","2017-03-29 18:35:59"
331,331,49314,"\"Eukaryota\"",1,"2017-03-29 18:35:59","2017-03-29 18:35:59"
332,331,49314,"\"Viridiplantae\"",2,"2017-03-29 18:35:59","2017-03-29 18:35:59"
333,331,49314,"\"Streptophyta\"",3,"2017-03-29 18:35:59","2017-03-29 18:35:59"
334,331,49314,"\"Embryophyta\"",4,"2017-03-29 18:35:59","2017-03-29 18:35:59"
335,331,49314,"\"Tracheophyta\"",5,"2017-03-29 18:35:59","2017-03-29 18:35:59"
336,331,49314,"\"Spermatophyta\"",6,"2017-03-29 18:35:59","2017-03-29 18:35:59"
337,331,49314,"\"Magnoliophyta\"",7,"2017-03-29 18:35:59","2017-03-29 18:35:59"
338,331,49314,"\"Magnoliidae\"",8,"2017-03-29 18:35:59","2017-03-29 18:35:59"
339,331,49314,"\"Magnoliales\"",9,"2017-03-29 18:35:59","2017-03-29 18:35:59"
340,331,49314,"\"Annonaceae\"",10,"2017-03-29 18:35:59","2017-03-29 18:35:59"
341,331,49314,"\"Annona\"",11,"2017-03-29 18:35:59","2017-03-29 18:35:59"
342,342,80720,"\"Eukaryota\"",1,"2017-03-29 18:35:59","2017-03-29 18:35:59"
343,342,80720,"\"Metazoa\"",2,"2017-03-29 18:35:59","2017-03-29 18:35:59"
344,342,80720,"\"Chordata\"",3,"2017-03-29 18:35:59","2017-03-29 18:35:59"
345,342,80720,"\"Craniata\"",4,"2017-03-29 18:35:59","2017-03-29 18:35:59"
346,342,80720,"\"Vertebrata\"",5,"2017-03-29 18:35:59","2017-03-29 18:35:59"
347,342,80720,"\"Euteleostomi\"",6,"2017-03-29 18:35:59","2017-03-29 18:35:59"
348,342,80720,"\"Actinopterygii\"",7,"2017-03-29 18:35:59","2017-03-29 18:35:59"
349,342,80720,"\"Neopterygii\"",8,"2017-03-29 18:35:59","2017-03-29 18:35:59"
350,342,80720,"\"Teleostei\"",9,"2017-03-29 18:35:59","2017-03-29 18:35:59"
351,342,80720,"\"Neoteleostei\"",10,"2017-03-29 18:35:59","2017-03-29 18:35:59"
352,342,80720,"\"Acanthomorphata\"",11,"2017-03-29 18:35:59","2017-03-29 18:35:59"
353,342,80720,"\"Zeiogadaria\"",12,"2017-03-29 18:35:59","2017-03-29 18:35:59"
354,342,80720,"\"Gadariae\"",13,"2017-03-29 18:35:59","2017-03-29 18:35:59"
355,342,80720,"\"Gadiformes\"",14,"2017-03-29 18:35:59","2017-03-29 18:35:59"
356,342,80720,"\"Gadoidei\"",15,"2017-03-29 18:35:59","2017-03-29 18:35:59"
357,342,80720,"\"Gadidae\"",16,"2017-03-29 18:35:59","2017-03-29 18:35:59"
358,342,80720,"\"Gadus\"",17,"2017-03-29 18:35:59","2017-03-29 18:35:59"
359,359,29965,"\"Eukaryota\"",1,"2017-03-29 18:35:59","2017-03-29 18:35:59"
360,359,29965,"\"Metazoa\"",2,"2017-03-29 18:35:59","2017-03-29 18:35:59"
361,359,29965,"\"Ecdysozoa\"",3,"2017-03-29 18:35:59","2017-03-29 18:35:59"
362,359,29965,"\"Arthropoda\"",4,"2017-03-29 18:35:59","2017-03-29 18:35:59"
363,359,29965,"\"Crustacea\"",5,"2017-03-29 18:35:59","2017-03-29 18:35:59"
364,359,29965,"\"Malacostraca\"",6,"2017-03-29 18:35:59","2017-03-29 18:35:59"
365,359,29965,"\"Eumalacostraca\"",7,"2017-03-29 18:35:59","2017-03-29 18:35:59"
366,359,29965,"\"Eucarida\"",8,"2017-03-29 18:35:59","2017-03-29 18:35:59"
367,359,29965,"\"Decapoda\"",9,"2017-03-29 18:35:59","2017-03-29 18:35:59"
368,359,29965,"\"Pleocyemata\"",10,"2017-03-29 18:35:59","2017-03-29 18:35:59"
369,359,29965,"\"Brachyura\"",11,"2017-03-29 18:35:59","2017-03-29 18:35:59"
370,359,29965,"\"Eubrachyura\"",12,"2017-03-29 18:35:59","2017-03-29 18:35:59"
371,359,29965,"\"Cancroidea\"",13,"2017-03-29 18:35:59","2017-03-29 18:35:59"
372,359,29965,"\"Cancridae\"",14,"2017-03-29 18:35:59","2017-03-29 18:35:59"
373,359,29965,"\"Metacarcinus\"",15,"2017-03-29 18:35:59","2017-03-29 18:35:59"
374,374,3603,"\"Eukaryota\"",1,"2017-03-29 18:35:59","2017-03-29 18:35:59"
375,374,3603,"\"Viridiplantae\"",2,"2017-03-29 18:35:59","2017-03-29 18:35:59"
376,374,3603,"\"Streptophyta\"",3,"2017-03-29 18:35:59","2017-03-29 18:35:59"
377,374,3603,"\"Embryophyta\"",4,"2017-03-29 18:35:59","2017-03-29 18:35:59"
378,374,3603,"\"Tracheophyta\"",5,"2017-03-29 18:35:59","2017-03-29 18:35:59"
379,374,3603,"\"Spermatophyta\"",6,"2017-03-29 18:35:59","2017-03-29 18:35:59"
380,374,3603,"\"Magnoliophyta\"",7,"2017-03-29 18:35:59","2017-03-29 18:35:59"
381,374,3603,"\"eudicotyledons\"",8,"2017-03-29 18:35:59","2017-03-29 18:35:59"
382,374,3603,"\"Gunneridae\"",9,"2017-03-29 18:35:59","2017-03-29 18:35:59"
383,374,3603,"\"Pentapetalae\"",10,"2017-03-29 18:35:59","2017-03-29 18:35:59"
384,374,3603,"\"rosids\"",11,"2017-03-29 18:35:59","2017-03-29 18:35:59"
385,374,3603,"\"Vitales\"",12,"2017-03-29 18:35:59","2017-03-29 18:35:59"
386,374,3603,"\"Vitaceae\"",13,"2017-03-29 18:35:59","2017-03-29 18:35:59"
387,374,3603,"\"Vitis\"",14,"2017-03-29 18:35:59","2017-03-29 18:35:59"
388,388,271940,"\"Eukaryota\"",1,"2017-03-29 18:35:59","2017-03-29 18:35:59"
389,388,271940,"\"Metazoa\"",2,"2017-03-29 18:35:59","2017-03-29 18:35:59"
390,388,271940,"\"Chordata\"",3,"2017-03-29 18:35:59","2017-03-29 18:35:59"
391,388,271940,"\"Craniata\"",4,"2017-03-29 18:35:59","2017-03-29 18:35:59"
392,388,271940,"\"Vertebrata\"",5,"2017-03-29 18:35:59","2017-03-29 18:35:59"
393,388,271940,"\"Euteleostomi\"",6,"2017-03-29 18:35:59","2017-03-29 18:35:59"
394,388,271940,"\"Actinopterygii\"",7,"2017-03-29 18:35:59","2017-03-29 18:35:59"
395,388,271940,"\"Neopterygii\"",8,"2017-03-29 18:35:59","2017-03-29 18:35:59"
396,388,271940,"\"Teleostei\"",9,"2017-03-29 18:35:59","2017-03-29 18:35:59"
397,388,271940,"\"Neoteleostei\"",10,"2017-03-29 18:35:59","2017-03-29 18:35:59"
398,388,271940,"\"Acanthomorphata\"",11,"2017-03-29 18:35:59","2017-03-29 18:35:59"
399,388,271940,"\"Carangaria\"",12,"2017-03-29 18:35:59","2017-03-29 18:35:59"
400,388,271940,"\"Carangiformes\"",13,"2017-03-29 18:35:59","2017-03-29 18:35:59"
401,388,271940,"\"Carangidae\"",14,"2017-03-29 18:35:59","2017-03-29 18:35:59"
402,388,271940,"\"Trachurus\"",15,"2017-03-29 18:35:59","2017-03-29 18:35:59"
403,403,225387,"\"Eukaryota\"",1,"2017-03-29 18:35:59","2017-03-29 18:35:59"
404,403,225387,"\"Metazoa\"",2,"2017-03-29 18:35:59","2017-03-29 18:35:59"
405,403,225387,"\"Chordata\"",3,"2017-03-29 18:35:59","2017-03-29 18:35:59"
406,403,225387,"\"Craniata\"",4,"2017-03-29 18:35:59","2017-03-29 18:35:59"
407,403,225387,"\"Vertebrata\"",5,"2017-03-29 18:35:59","2017-03-29 18:35:59"
408,403,225387,"\"Euteleostomi\"",6,"2017-03-29 18:35:59","2017-03-29 18:35:59"
409,403,225387,"\"Actinopterygii\"",7,"2017-03-29 18:35:59","2017-03-29 18:35:59"
410,403,225387,"\"Neopterygii\"",8,"2017-03-29 18:36:00","2017-03-29 18:36:00"
411,403,225387,"\"Teleostei\"",9,"2017-03-29 18:36:00","2017-03-29 18:36:00"
412,403,225387,"\"Neoteleostei\"",10,"2017-03-29 18:36:00","2017-03-29 18:36:00"
413,403,225387,"\"Acanthomorphata\"",11,"2017-03-29 18:36:00","2017-03-29 18:36:00"
414,403,225387,"\"Eupercaria\"",12,"2017-03-29 18:36:00","2017-03-29 18:36:00"
415,403,225387,"\"Perciformes\"",13,"2017-03-29 18:36:00","2017-03-29 18:36:00"
416,403,225387,"\"Cottioidei\"",14,"2017-03-29 18:36:00","2017-03-29 18:36:00"
417,403,225387,"\"Hexagrammales\"",15,"2017-03-29 18:36:00","2017-03-29 18:36:00"
418,403,225387,"\"Hexagrammidae\"",16,"2017-03-29 18:36:00","2017-03-29 18:36:00"
419,403,225387,"\"Ophiodon\"",17,"2017-03-29 18:36:00","2017-03-29 18:36:00"
420,420,3728,"\"Eukaryota\"",1,"2017-03-29 18:36:00","2017-03-29 18:36:00"
421,420,3728,"\"Viridiplantae\"",2,"2017-03-29 18:36:00","2017-03-29 18:36:00"
422,420,3728,"\"Streptophyta\"",3,"2017-03-29 18:36:00","2017-03-29 18:36:00"
423,420,3728,"\"Embryophyta\"",4,"2017-03-29 18:36:00","2017-03-29 18:36:00"
424,420,3728,"\"Tracheophyta\"",5,"2017-03-29 18:36:00","2017-03-29 18:36:00"
425,420,3728,"\"Spermatophyta\"",6,"2017-03-29 18:36:00","2017-03-29 18:36:00"
426,420,3728,"\"Magnoliophyta\"",7,"2017-03-29 18:36:00","2017-03-29 18:36:00"
427,420,3728,"\"eudicotyledons\"",8,"2017-03-29 18:36:00","2017-03-29 18:36:00"
428,420,3728,"\"Gunneridae\"",9,"2017-03-29 18:36:00","2017-03-29 18:36:00"
429,420,3728,"\"Pentapetalae\"",10,"2017-03-29 18:36:00","2017-03-29 18:36:00"
430,420,3728,"\"rosids\"",11,"2017-03-29 18:36:00","2017-03-29 18:36:00"
431,420,3728,"\"malvids\"",12,"2017-03-29 18:36:00","2017-03-29 18:36:00"
432,420,3728,"\"Brassicales\"",13,"2017-03-29 18:36:00","2017-03-29 18:36:00"
433,420,3728,"\"Brassicaceae\"",14,"2017-03-29 18:36:00","2017-03-29 18:36:00"
434,420,3728,"\"Brassiceae\"",15,"2017-03-29 18:36:00","2017-03-29 18:36:00"
435,420,3728,"\"Sinapis\"",16,"2017-03-29 18:36:00","2017-03-29 18:36:00"
436,436,40321,"\"Eukaryota\"",1,"2017-03-29 18:36:00","2017-03-29 18:36:00"
437,436,40321,"\"Viridiplantae\"",2,"2017-03-29 18:36:00","2017-03-29 18:36:00"
438,436,40321,"\"Streptophyta\"",3,"2017-03-29 18:36:00","2017-03-29 18:36:00"
439,436,40321,"\"Embryophyta\"",4,"2017-03-29 18:36:00","2017-03-29 18:36:00"
440,436,40321,"\"Tracheophyta\"",5,"2017-03-29 18:36:00","2017-03-29 18:36:00"
441,436,40321,"\"Spermatophyta\"",6,"2017-03-29 18:36:00","2017-03-29 18:36:00"
442,436,40321,"\"Magnoliophyta\"",7,"2017-03-29 18:36:00","2017-03-29 18:36:00"
443,436,40321,"\"eudicotyledons\"",8,"2017-03-29 18:36:00","2017-03-29 18:36:00"
444,436,40321,"\"Gunneridae\"",9,"2017-03-29 18:36:00","2017-03-29 18:36:00"
445,436,40321,"\"Pentapetalae\"",10,"2017-03-29 18:36:00","2017-03-29 18:36:00"
446,436,40321,"\"asterids\"",11,"2017-03-29 18:36:00","2017-03-29 18:36:00"
447,436,40321,"\"lamiids\"",12,"2017-03-29 18:36:00","2017-03-29 18:36:00"
448,436,40321,"\"Solanales\"",13,"2017-03-29 18:36:00","2017-03-29 18:36:00"
449,436,40321,"\"Solanaceae\"",14,"2017-03-29 18:36:00","2017-03-29 18:36:00"
450,436,40321,"\"Solanoideae\"",15,"2017-03-29 18:36:00","2017-03-29 18:36:00"
451,436,40321,"\"Capsiceae\"",16,"2017-03-29 18:36:00","2017-03-29 18:36:00"
452,436,40321,"\"Capsicum\"",17,"2017-03-29 18:36:00","2017-03-29 18:36:00"
453,453,8014,"\"Eukaryota\"",1,"2017-03-29 18:36:00","2017-03-29 18:36:00"
454,453,8014,"\"Metazoa\"",2,"2017-03-29 18:36:00","2017-03-29 18:36:00"
455,453,8014,"\"Chordata\"",3,"2017-03-29 18:36:00","2017-03-29 18:36:00"
456,453,8014,"\"Craniata\"",4,"2017-03-29 18:36:00","2017-03-29 18:36:00"
457,453,8014,"\"Vertebrata\"",5,"2017-03-29 18:36:00","2017-03-29 18:36:00"
458,453,8014,"\"Euteleostomi\"",6,"2017-03-29 18:36:00","2017-03-29 18:36:00"
459,453,8014,"\"Actinopterygii\"",7,"2017-03-29 18:36:00","2017-03-29 18:36:00"
460,453,8014,"\"Neopterygii\"",8,"2017-03-29 18:36:00","2017-03-29 18:36:00"
461,453,8014,"\"Teleostei\"",9,"2017-03-29 18:36:00","2017-03-29 18:36:00"
462,453,8014,"\"Stomiatii\"",10,"2017-03-29 18:36:00","2017-03-29 18:36:00"
463,453,8014,"\"Osmeriformes\"",11,"2017-03-29 18:36:00","2017-03-29 18:36:00"
464,453,8014,"\"Osmeridae\"",12,"2017-03-29 18:36:00","2017-03-29 18:36:00"
465,453,8014,"\"Osmerus\"",13,"2017-03-29 18:36:00","2017-03-29 18:36:00"
466,466,59499,"\"Eukaryota\"",1,"2017-03-29 18:36:00","2017-03-29 18:36:00"
467,466,59499,"\"Viridiplantae\"",2,"2017-03-29 18:36:00","2017-03-29 18:36:00"
468,466,59499,"\"Streptophyta\"",3,"2017-03-29 18:36:00","2017-03-29 18:36:00"
469,466,59499,"\"Embryophyta\"",4,"2017-03-29 18:36:00","2017-03-29 18:36:00"
470,466,59499,"\"Tracheophyta\"",5,"2017-03-29 18:36:00","2017-03-29 18:36:00"
471,466,59499,"\"Spermatophyta\"",6,"2017-03-29 18:36:00","2017-03-29 18:36:00"
472,466,59499,"\"Magnoliophyta\"",7,"2017-03-29 18:36:00","2017-03-29 18:36:00"
473,466,59499,"\"eudicotyledons\"",8,"2017-03-29 18:36:00","2017-03-29 18:36:00"
474,466,59499,"\"Gunneridae\"",9,"2017-03-29 18:36:00","2017-03-29 18:36:00"
475,466,59499,"\"Pentapetalae\"",10,"2017-03-29 18:36:00","2017-03-29 18:36:00"
476,466,59499,"\"rosids\"",11,"2017-03-29 18:36:00","2017-03-29 18:36:00"
477,466,59499,"\"fabids\"",12,"2017-03-29 18:36:00","2017-03-29 18:36:00"
478,466,59499,"\"Rosales\"",13,"2017-03-29 18:36:00","2017-03-29 18:36:00"
479,466,59499,"\"Rosaceae\"",14,"2017-03-29 18:36:00","2017-03-29 18:36:00"
480,466,59499,"\"Rosoideae\"",15,"2017-03-29 18:36:00","2017-03-29 18:36:00"
481,466,59499,"\"Rosoideae unplaced\"",16,"2017-03-29 18:36:00","2017-03-29 18:36:00"
482,466,59499,"\"Rubus\"",17,"2017-03-29 18:36:00","2017-03-29 18:36:00"
483,483,9940,"\"Eukaryota\"",1,"2017-03-29 18:36:01","2017-03-29 18:36:01"
484,483,9940,"\"Metazoa\"",2,"2017-03-29 18:36:01","2017-03-29 18:36:01"
485,483,9940,"\"Chordata\"",3,"2017-03-29 18:36:01","2017-03-29 18:36:01"
486,483,9940,"\"Craniata\"",4,"2017-03-29 18:36:01","2017-03-29 18:36:01"
487,483,9940,"\"Vertebrata\"",5,"2017-03-29 18:36:01","2017-03-29 18:36:01"
488,483,9940,"\"Euteleostomi\"",6,"2017-03-29 18:36:01","2017-03-29 18:36:01"
489,483,9940,"\"Mammalia\"",7,"2017-03-29 18:36:01","2017-03-29 18:36:01"
490,483,9940,"\"Eutheria\"",8,"2017-03-29 18:36:01","2017-03-29 18:36:01"
491,483,9940,"\"Laurasiatheria\"",9,"2017-03-29 18:36:01","2017-03-29 18:36:01"
492,483,9940,"\"Cetartiodactyla\"",10,"2017-03-29 18:36:01","2017-03-29 18:36:01"
493,483,9940,"\"Ruminantia\"",11,"2017-03-29 18:36:01","2017-03-29 18:36:01"
494,483,9940,"\"Pecora\"",12,"2017-03-29 18:36:01","2017-03-29 18:36:01"
495,483,9940,"\"Bovidae\"",13,"2017-03-29 18:36:01","2017-03-29 18:36:01"
496,483,9940,"\"Caprinae\"",14,"2017-03-29 18:36:01","2017-03-29 18:36:01"
497,483,9940,"\"Ovis\"",15,"2017-03-29 18:36:01","2017-03-29 18:36:01"
498,498,8245,"\"Eukaryota\"",1,"2017-03-29 18:36:01","2017-03-29 18:36:01"
499,498,8245,"\"Metazoa\"",2,"2017-03-29 18:36:01","2017-03-29 18:36:01"
500,498,8245,"\"Chordata\"",3,"2017-03-29 18:36:01","2017-03-29 18:36:01"
501,498,8245,"\"Craniata\"",4,"2017-03-29 18:36:01","2017-03-29 18:36:01"
502,498,8245,"\"Vertebrata\"",5,"2017-03-29 18:36:01","2017-03-29 18:36:01"
503,498,8245,"\"Euteleostomi\"",6,"2017-03-29 18:36:01","2017-03-29 18:36:01"
504,498,8245,"\"Actinopterygii\"",7,"2017-03-29 18:36:01","2017-03-29 18:36:01"
505,498,8245,"\"Neopterygii\"",8,"2017-03-29 18:36:01","2017-03-29 18:36:01"
506,498,8245,"\"Teleostei\"",9,"2017-03-29 18:36:01","2017-03-29 18:36:01"
507,498,8245,"\"Neoteleostei\"",10,"2017-03-29 18:36:01","2017-03-29 18:36:01"
508,498,8245,"\"Acanthomorphata\"",11,"2017-03-29 18:36:01","2017-03-29 18:36:01"
509,498,8245,"\"Carangaria\"",12,"2017-03-29 18:36:01","2017-03-29 18:36:01"
510,498,8245,"\"Istiophoriformes\"",13,"2017-03-29 18:36:01","2017-03-29 18:36:01"
511,498,8245,"\"Xiphiidae\"",14,"2017-03-29 18:36:01","2017-03-29 18:36:01"
512,498,8245,"\"Xiphias\"",15,"2017-03-29 18:36:01","2017-03-29 18:36:01"
513,513,348707,"\"Eukaryota\"",1,"2017-03-29 18:36:01","2017-03-29 18:36:01"
514,513,348707,"\"Metazoa\"",2,"2017-03-29 18:36:01","2017-03-29 18:36:01"
515,513,348707,"\"Chordata\"",3,"2017-03-29 18:36:01","2017-03-29 18:36:01"
516,513,348707,"\"Craniata\"",4,"2017-03-29 18:36:01","2017-03-29 18:36:01"
517,513,348707,"\"Vertebrata\"",5,"2017-03-29 18:36:01","2017-03-29 18:36:01"
518,513,348707,"\"Euteleostomi\"",6,"2017-03-29 18:36:01","2017-03-29 18:36:01"
519,513,348707,"\"Actinopterygii\"",7,"2017-03-29 18:36:01","2017-03-29 18:36:01"
520,513,348707,"\"Neopterygii\"",8,"2017-03-29 18:36:01","2017-03-29 18:36:01"
521,513,348707,"\"Teleostei\"",9,"2017-03-29 18:36:01","2017-03-29 18:36:01"
522,513,348707,"\"Protacanthopterygii\"",10,"2017-03-29 18:36:01","2017-03-29 18:36:01"
523,513,348707,"\"Salmoniformes\"",11,"2017-03-29 18:36:01","2017-03-29 18:36:01"
524,513,348707,"\"Salmonidae\"",12,"2017-03-29 18:36:01","2017-03-29 18:36:01"
525,513,348707,"\"Coregoninae\"",13,"2017-03-29 18:36:01","2017-03-29 18:36:01"
526,513,348707,"\"Coregonus\"",14,"2017-03-29 18:36:01","2017-03-29 18:36:01"
527,527,8267,"\"Eukaryota\"",1,"2017-03-29 18:36:01","2017-03-29 18:36:01"
528,527,8267,"\"Metazoa\"",2,"2017-03-29 18:36:01","2017-03-29 18:36:01"
529,527,8267,"\"Chordata\"",3,"2017-03-29 18:36:01","2017-03-29 18:36:01"
530,527,8267,"\"Craniata\"",4,"2017-03-29 18:36:01","2017-03-29 18:36:01"
531,527,8267,"\"Vertebrata\"",5,"2017-03-29 18:36:01","2017-03-29 18:36:01"
532,527,8267,"\"Euteleostomi\"",6,"2017-03-29 18:36:01","2017-03-29 18:36:01"
533,527,8267,"\"Actinopterygii\"",7,"2017-03-29 18:36:01","2017-03-29 18:36:01"
534,527,8267,"\"Neopterygii\"",8,"2017-03-29 18:36:01","2017-03-29 18:36:01"
535,527,8267,"\"Teleostei\"",9,"2017-03-29 18:36:01","2017-03-29 18:36:01"
536,527,8267,"\"Neoteleostei\"",10,"2017-03-29 18:36:01","2017-03-29 18:36:01"
537,527,8267,"\"Acanthomorphata\"",11,"2017-03-29 18:36:01","2017-03-29 18:36:01"
538,527,8267,"\"Carangaria\"",12,"2017-03-29 18:36:01","2017-03-29 18:36:01"
539,527,8267,"\"Pleuronectiformes\"",13,"2017-03-29 18:36:01","2017-03-29 18:36:01"
540,527,8267,"\"Pleuronectoidei\"",14,"2017-03-29 18:36:01","2017-03-29 18:36:01"
541,527,8267,"\"Pleuronectidae\"",15,"2017-03-29 18:36:01","2017-03-29 18:36:01"
542,527,8267,"\"Hippoglossus\"",16,"2017-03-29 18:36:01","2017-03-29 18:36:01"
543,544,6544,"\"Eukaryota\"",1,"2017-03-29 18:36:01","2017-03-29 18:36:01"
544,544,6544,"\"Metazoa\"",2,"2017-03-29 18:36:01","2017-03-29 18:36:01"
545,544,6544,"\"Lophotrochozoa\"",3,"2017-03-29 18:36:01","2017-03-29 18:36:01"
546,544,6544,"\"Mollusca\"",4,"2017-03-29 18:36:01","2017-03-29 18:36:01"
547,544,6544,"\"Bivalvia\"",5,"2017-03-29 18:36:01","2017-03-29 18:36:01"
548,548,8252,"\"Eukaryota\"",1,"2017-03-29 18:36:01","2017-03-29 18:36:01"
549,548,8252,"\"Metazoa\"",2,"2017-03-29 18:36:01","2017-03-29 18:36:01"
550,548,8252,"\"Chordata\"",3,"2017-03-29 18:36:01","2017-03-29 18:36:01"
551,548,8252,"\"Craniata\"",4,"2017-03-29 18:36:01","2017-03-29 18:36:01"
552,548,8252,"\"Vertebrata\"",5,"2017-03-29 18:36:01","2017-03-29 18:36:01"
553,548,8252,"\"Euteleostomi\"",6,"2017-03-29 18:36:01","2017-03-29 18:36:01"
554,548,8252,"\"Actinopterygii\"",7,"2017-03-29 18:36:01","2017-03-29 18:36:01"
555,548,8252,"\"Neopterygii\"",8,"2017-03-29 18:36:01","2017-03-29 18:36:01"
556,548,8252,"\"Teleostei\"",9,"2017-03-29 18:36:02","2017-03-29 18:36:02"
557,548,8252,"\"Neoteleostei\"",10,"2017-03-29 18:36:02","2017-03-29 18:36:02"
558,548,8252,"\"Acanthomorphata\"",11,"2017-03-29 18:36:02","2017-03-29 18:36:02"
559,548,8252,"\"Carangaria\"",12,"2017-03-29 18:36:02","2017-03-29 18:36:02"
560,548,8252,"\"Pleuronectiformes\"",13,"2017-03-29 18:36:02","2017-03-29 18:36:02"
561,561,5341,"\"Eukaryota\"",1,"2017-03-29 18:36:02","2017-03-29 18:36:02"
562,561,5341,"\"Fungi\"",2,"2017-03-29 18:36:02","2017-03-29 18:36:02"
563,561,5341,"\"Dikarya\"",3,"2017-03-29 18:36:02","2017-03-29 18:36:02"
564,561,5341,"\"Basidiomycota\"",4,"2017-03-29 18:36:02","2017-03-29 18:36:02"
565,561,5341,"\"Agaricomycotina\"",5,"2017-03-29 18:36:02","2017-03-29 18:36:02"
566,561,5341,"\"Agaricomycetes\"",6,"2017-03-29 18:36:02","2017-03-29 18:36:02"
567,561,5341,"\"Agaricomycetidae\"",7,"2017-03-29 18:36:02","2017-03-29 18:36:02"
568,561,5341,"\"Agaricales\"",8,"2017-03-29 18:36:02","2017-03-29 18:36:02"
569,561,5341,"\"Agaricaceae\"",9,"2017-03-29 18:36:02","2017-03-29 18:36:02"
570,561,5341,"\"Agaricus\"",10,"2017-03-29 18:36:02","2017-03-29 18:36:02"
571,571,59837,"\"Eukaryota\"",1,"2017-03-29 18:36:02","2017-03-29 18:36:02"
572,571,59837,"\"Metazoa\"",2,"2017-03-29 18:36:02","2017-03-29 18:36:02"
573,571,59837,"\"Chordata\"",3,"2017-03-29 18:36:02","2017-03-29 18:36:02"
574,571,59837,"\"Craniata\"",4,"2017-03-29 18:36:02","2017-03-29 18:36:02"
575,571,59837,"\"Vertebrata\"",5,"2017-03-29 18:36:02","2017-03-29 18:36:02"
576,571,59837,"\"Euteleostomi\"",6,"2017-03-29 18:36:02","2017-03-29 18:36:02"
577,571,59837,"\"Actinopterygii\"",7,"2017-03-29 18:36:02","2017-03-29 18:36:02"
578,571,59837,"\"Neopterygii\"",8,"2017-03-29 18:36:02","2017-03-29 18:36:02"
579,571,59837,"\"Teleostei\"",9,"2017-03-29 18:36:02","2017-03-29 18:36:02"
580,571,59837,"\"Neoteleostei\"",10,"2017-03-29 18:36:02","2017-03-29 18:36:02"
581,571,59837,"\"Acanthomorphata\"",11,"2017-03-29 18:36:02","2017-03-29 18:36:02"
582,571,59837,"\"Eupercaria\"",12,"2017-03-29 18:36:02","2017-03-29 18:36:02"
583,571,59837,"\"Sciaenidae\"",13,"2017-03-29 18:36:02","2017-03-29 18:36:02"
584,571,59837,"\"Leiostomus\"",14,"2017-03-29 18:36:02","2017-03-29 18:36:02"
585,585,8033,"\"Eukaryota\"",1,"2017-03-29 18:36:02","2017-03-29 18:36:02"
586,585,8033,"\"Metazoa\"",2,"2017-03-29 18:36:02","2017-03-29 18:36:02"
587,585,8033,"\"Chordata\"",3,"2017-03-29 18:36:02","2017-03-29 18:36:02"
588,585,8033,"\"Craniata\"",4,"2017-03-29 18:36:02","2017-03-29 18:36:02"
589,585,8033,"\"Vertebrata\"",5,"2017-03-29 18:36:02","2017-03-29 18:36:02"
590,585,8033,"\"Euteleostomi\"",6,"2017-03-29 18:36:02","2017-03-29 18:36:02"
591,585,8033,"\"Actinopterygii\"",7,"2017-03-29 18:36:02","2017-03-29 18:36:02"
592,585,8033,"\"Neopterygii\"",8,"2017-03-29 18:36:02","2017-03-29 18:36:02"
593,585,8033,"\"Teleostei\"",9,"2017-03-29 18:36:02","2017-03-29 18:36:02"
